ID,GSM1489980,GSM1489981,GSM1489982,GSM1489983,GSM1489984,GSM1489985,GSM1489986,GSM1489987,GSM1489988,GSM1489989,GSM1489990,GSM1489991,GSM1489992,GSM1489993,GSM1489994,GSM1489995,GSM1489996,GSM1489997,GSM1489998,GSM1489999,GSM1490000,GSM1490001,GSM1490002,GSM1490003,GSM1490005,GSM1490006,GSM1490007,GSM1490008,GSM1490009,GSM1490010,GSM1490011,GSM1490012,GSM1490013,GSM1490014,GSM1490015
LOC653256,0.136859521,0.471731722,0.359073937,0.172281533,0.873531997,0.485022515,0.1744003,-0.074701145,-0.140173122,0.189698651,0.596653581,2.482765675,0.112511836,0.827960432,-0.52588582,0.020634223,-0.033252668,4.16E-04,0.286022007,-0.154055849,3.128796816,0.364209354,-0.258762658,0.003638615,0.08884678,0.54612577,0.990054607,-0.1306099,-0.20396398,-0.240992785,-0.353096366,-0.012167751,0.006332025,0.043050565,-1.27E-04
C1orf113,0.377179325,-0.814254761,-1.408217192,-0.433485538,-0.332209647,-0.937162697,-0.158194989,0.092528954,-0.110644303,-0.659038424,-0.421598315,0.078078233,0.398564488,-0.13578324,0.620107353,0,0.199767873,0.378023267,0.408488631,0.620822549,-0.973506331,0.169978335,0.223800391,0,0.290855348,0.43430537,-0.782915294,0.54555738,0.292553425,-0.333909154,-0.099134535,0.161722794,0.593271434,0.602635562,0.924987376
TULP4,0.41270417,0.899722427,0.460745618,0.962581679,0.050095096,0.612799972,0.689101406,0.483904392,0.299089805,0.678536058,0.36306425,1.534127668,-0.062781275,-0.127353341,0.289766729,0.213740483,0.313352008,0.586384766,1.11198698,1.238889009,1.563461602,0.597346233,0.593982296,0.51364883,0.660149321,0,1.907749713,0,0.249875099,0.807793021,0.892605007,0.606851388,0.03674759,0.077196836,0.470785905
TULP2,0.428741127,0.455096424,0.422644615,0.533636749,1.345199823,0.190827399,0.466251612,0.320035815,1.166221499,0.758121789,0.075091213,-0.822507918,0.507935047,0.499450594,0.554779172,0.423122376,0.208795696,0.193239868,-0.058923364,0,0,0.23758845,0.285002559,0.077361979,0.152864918,0.354350865,0,0.495556444,0.46017921,0,0.253658742,0.100415625,0,0.600708306,-0.006840531
TULP1,-0.2028822,0,0,-1.491528869,-0.939934731,-2.117095232,-0.831065297,-0.437077075,-1.098632216,0,-0.561843395,0,0.007218972,0,0.259564817,0.396315485,-0.160353675,-0.375561357,-0.842330515,-0.653721273,-0.778326154,-0.507199466,-0.399245292,-0.840676427,-0.31259048,-0.115353107,-0.862701356,-0.064042106,-0.214110672,0,0,-0.829527795,0,0,0
C1orf107,0.585580289,-0.131738409,-0.282254696,-0.659613967,0.326722503,-0.130485967,-0.725705624,0.310583949,-0.25330016,-0.245834664,0.140813604,-0.518800616,0.062594332,0.489189148,0.372254342,0.919932246,-0.002874539,0.288008243,-0.231500164,-0.317259669,1.938912988,-0.189054146,-0.071656205,0.133959696,-0.473631591,0.289818197,0.3604725,0.255104125,0.375781596,-0.683100402,0,-0.293561578,0,-0.282165408,0.375275135
C1orf105,0.260048151,0.458621442,1.14862895,0.856238842,0.22140035,-0.511874795,0.161361516,-0.063843399,0.180688024,1.050363779,0.129192889,-0.633498192,0.066334434,1.606360912,0.509758413,0.244488597,0.85880059,0.209398344,0.396485507,0.079227351,-0.839744508,1.418244004,0.281207025,0.504330039,1.08966279,0.624309838,0.403137118,0.802164495,0.522998631,0.163249433,0.525482118,0.414313197,0.615425646,0.226456776,0.535858274
C1orf124,0.462580562,-1.695084095,-1.170598984,0.00579669,0.547352254,-0.524593472,-0.123588294,0.255399466,0.14653334,-0.848876595,-0.548602045,-1.249575377,0.141541407,0.783949435,0.008757283,0.908174276,-0.428144336,0.001807985,-1.212330699,-0.775714755,-0.172403097,-0.416350812,-0.260759741,0.031106209,-0.89189893,-7.74E-04,-1.094001293,0.512966931,0.190114945,-1.142917275,0,-0.474563926,-0.904544115,-0.393858403,0.134291604
C1orf123,0.041822206,-1.089280605,0.297475874,-0.836884797,-1.282277703,-1.238666654,-0.280419648,-0.249425933,-0.325251728,-1.038967967,-0.154841527,-2.796553373,-0.291476905,0.67053175,0.504805028,0.641649485,0.455276906,-0.1486523,-0.650484443,-0.207446635,-0.637178302,-0.508619428,-0.127059713,0.163250402,-0.089427538,0.187761247,-0.334457189,0.181261733,0.470146626,-0.502279937,-0.087215632,0.05491377,-0.150360927,0.395017445,-0.198843271
C1orf116,0.429090225,-0.587141946,-0.752696142,-1.111969207,-0.885490306,-1.027870879,0.278259032,0.039777219,0.140216098,-0.104967713,-1.152163714,-1.146823816,-0.133210063,-0.237566676,0.140340601,0.317573399,-0.129352335,-0.190773458,-0.112307519,-0.182106001,-0.960309327,-0.4854244,-0.114061043,-0.196990386,-0.019762396,0,-0.864805341,-0.15716622,0.228315819,-0.416679152,-0.146847429,0.619156346,0.497753918,0.626178145,0
C1orf115,-0.971893728,-0.368464679,-0.517801821,0.446046054,1.578598738,0.73781836,0.445336998,0.186374366,-0.423552692,0.667283833,1.413276792,0.728465676,0.446148723,0.726088405,-0.760505438,-1.161925912,-0.292963117,-0.400130302,-0.730234146,0.178664207,0.127185494,-0.027664337,-0.107755318,-0.447899699,-0.62675494,1.056973457,-0.477725059,-1.09507978,-0.293627143,-0.028445,0.401931018,-0.35164997,0.407447696,0.565092206,0.176341042
LOC653186,0.837505579,0.459534436,-0.716260552,0.015914284,0.756461799,-1.493626237,0.081900686,0.123306893,0.196644634,-0.772020578,-1.449425101,-1.274347186,0.501155734,-0.768977404,0.368297875,0.400532901,0.316792935,0.480570436,-0.290025175,-0.377841562,-1.859515905,-0.887802601,-0.219266087,0.335997641,0.206531197,1.092095613,-1.482066393,-0.126427487,0.461120397,-0.522706926,0.027593121,-0.171769008,1.076877713,-0.025034228,0.094484597
C1orf103,0.274099737,-1.154124737,-1.670166612,-0.694928586,-0.308347464,-0.720770419,-0.102594413,-0.502254784,-0.557583034,0.291911602,-1.523040056,-2.585493326,-0.323187709,-0.961484969,-0.834771693,-0.157303557,-0.43817997,-0.59493959,-0.984570026,-0.309764326,-2.163336277,-0.659436047,-0.478224993,0.379204512,-0.538815498,-0.710159719,-2.245197773,-0.975379229,-0.26660347,-1.203733206,0,-0.376706362,-0.358160555,0,-0.708019793
C1orf102,1.551215529,-0.079042852,0.706557453,1.329129696,1.668937922,0.730875552,1.614042878,1.350249767,0.676571906,0.410074353,0.108120106,0,1.649767756,1.449387908,1.230490208,0.702821374,0.458550245,1.416075349,0.519043207,0.78870815,-0.763464391,0.172751397,0.654537082,0.096835248,0.203006834,1.796477914,0.159191146,1.337567925,1.759554863,1.034868002,0.73463726,0.813784063,3.116876602,1.930077314,0
C1orf100,0.708168149,-0.065809101,0.523358643,0.554897189,1.155260205,1.011557937,0.294693083,0.183381811,0.666813672,0.930221915,0.027493386,0.370788962,0.684608042,0.739357054,0.14842853,0.244345188,0.369539708,-0.029463235,0.527767956,0.675287902,0.471405745,0.029934021,0.20748204,0.213854522,-0.258194089,0.301040083,-2.03E-04,0.453346044,0.089504428,0.352296263,0.398234665,0.499438107,0.610324085,0.917000413,0.471672326
TYMS,-0.309446126,-0.138502389,0.189839184,-0.286631078,0.264419198,-0.316144019,-0.097561277,-0.122565307,-0.254551083,-0.448345512,0.270397812,-0.558936238,0.056272566,-0.02433354,-0.442567706,-0.114998877,0.086734429,-0.078135848,-0.139834031,-0.201182812,-1.462538958,-0.133279726,-0.088717379,-0.131052449,-0.246195808,-0.028314129,-0.256017655,-0.078479402,-0.149022311,-0.116437152,-0.237503871,-0.164344087,-0.066395126,-0.19102025,-0.104976632
GSTA4,1.070320964,1.684784532,0.553529024,0.964318812,1.321197152,1.653329372,1.357818007,1.057207346,1.446344256,1.232607007,0.561836421,0.800485849,0.575735986,0.429902077,0.349621773,0.766928792,0.476055652,0.741072476,0.438420326,1.518417597,0.249855533,0.71828109,0.647601724,0.255343676,0.406691581,0.653624773,0.073390566,0.475683898,0.38014102,0.588560104,0.56329155,0.365357548,0.415520489,0.218632683,0.245736107
GSTA3,-0.675855935,-1.663303018,-0.720744312,-0.994350731,-0.65602088,-1.108787894,-0.473731041,-0.831030309,-0.915992498,-1.007015944,0.140427932,0.490552187,-0.309832394,0.099554129,0,0.307411224,-0.232768774,-1.034879088,-0.295572519,-0.636749625,-0.092291221,-0.564174354,-0.344017506,0,-0.188858211,-0.459281743,0.536183357,-0.150218576,0.273438305,-0.788432539,0,-0.39666149,-0.723207057,-0.406551689,-1.056696653
SPPL2A,-1.024287701,-1.132351995,0.422348261,-0.556687653,-0.45364207,-2.152609348,-0.625707269,-0.889608324,-1.311508894,-1.38548696,-0.465247631,-1.899385691,-0.943367422,-0.01881977,0.136747956,-0.450855553,-0.880579233,-0.876419783,-1.890636802,-1.256804943,-1.101397514,0.320995301,-0.986515164,-0.742927611,-1.115789294,-0.082852043,-1.657937407,-0.725086808,-0.206543505,0,0,-0.791484654,-1.151843309,0,-1.198146224
PPAPDC3,-0.081647441,0.609507561,1.020983458,0.064285628,-0.571761489,0.548662782,0.42273581,0.154568762,1.315838695,0.638062,0.487104595,0,0.694334149,2.310746193,0.683286071,-0.11108046,0,0.258838266,0.322576433,0.536230326,0,1.1912117,0.728270888,1.634133577,1.118121505,0,0,0.472997725,0.865347564,0.694128156,0.819865882,0.182585344,1.386301041,1.436682463,0
TRPC4AP,-0.462452173,-0.346194237,-0.626437724,0.105110221,-0.73525393,-1.350632668,-0.021599978,-0.617634654,-0.665639341,-1.096103072,-0.608630598,-2.566467047,-0.625264347,-0.117225975,-0.013722314,-0.177232727,-0.44603768,-0.579587042,-1.38263607,-0.632319331,-2.007091284,-0.277025551,-0.460208625,-0.62174052,-0.529590786,-1.032867551,-1.016814351,0.05880307,-0.219555259,-1.396618962,-0.826176524,-0.959966302,-1.280776978,-1.996761084,-1.457005858
GSTCD,0.229421038,0.090242732,-0.095945433,0.218559519,0.604926273,-0.257312909,0.55897668,0.386592071,0.82451351,-0.294298656,-0.582078427,0.306550652,0.451924003,-0.328463972,0.341854497,0.461211547,0.256522138,0.544772998,0.164442305,-0.035956685,0,-0.04343926,0.528695807,0.25642334,-0.118412987,0.143337962,0,0.219460403,0.317902267,0,0,0.347992629,0.160084164,0.6305525,0
TYW1,-0.237106636,0.395069033,0.104403734,0.114914864,-0.335232333,0.583430528,0.087126598,-0.042675499,0.053460949,0.260131538,0.336807788,0.760343731,-0.1581386,0,-0.110043019,-0.563080743,-0.012417173,0.016876638,0.027707308,0.646137003,0.114706874,-0.235852083,0.119270779,0.208590761,0.046671569,-0.037023992,0.27732718,-0.149208673,-0.068267949,0.175910294,0.077408359,-0.096600741,0.002305507,-0.290047638,-0.405159369
PDSS2,-0.593882802,0.643644392,1.816692352,0.197164277,-0.253256038,1.706645052,-0.284099201,0.501524587,-0.363321126,1.046947837,0.701684932,2.402879973,-0.305918585,0,-0.220784291,-0.48281499,-0.373690791,-0.123438562,0.856232487,0.137102346,0,-0.245006084,-0.054056523,0.014321754,0.218640397,0,0,-0.296318161,-0.544939289,0.472489702,0,-0.070877453,0,-1.097839077,-0.469082872
CYP2D6,0.317594945,0.172244594,3.322079897,1.600292802,9.54E-04,-0.416297734,-0.180103824,0.084519312,0.223576725,1.392618895,2.324394703,0.029149642,0.899477661,5.125431061,0.993629754,1.004199028,1.444458842,0.060636569,0.619687438,0.371517837,2.791439056,1.543726921,1.005122662,1.473803997,0.990172267,1.93528223,3.907735825,1.177063346,1.17399919,0.711845458,0.843339741,0.071979724,1.400148749,1.434734225,0.634228766
PRKAR1A,-0.063309476,0.160742998,-0.405118853,0.692416131,2.048988819,0.083123975,0.849021137,1.314637661,1.421270132,0.11555215,0.167382464,-0.070924222,1.333675146,0.552574098,0,0,0.86988318,1.036709905,0.858692348,0.357149214,-2.359313011,0.650219738,1.607013702,0.727878034,0.656789422,-0.510127842,-0.225146711,1.742278814,0.85598737,0.512684226,1.154304385,1.67438674,0.705349147,2.018740416,0.483273685
CYP2E1,0.176961064,-0.351535171,-1.666036963,-1.259063721,-0.747521162,0.056229543,0.137528166,0.049978275,0.115730196,-0.091637798,0.047628839,0,-0.399762273,0.701252997,0.301853269,0.116703585,0.230789691,0.506826103,-0.028342238,-0.306895733,-0.735845625,0.213315755,-0.168411329,0,-0.292618454,-0.607359588,-0.775199592,0.033218693,-0.280997187,-0.26805532,-0.426171541,0.020335658,-0.225737497,0,-0.161474869
CYP2B6,-0.192355037,0.665017068,0.338235259,0.173687339,0.293166727,1.287295818,0.088793255,0.036055956,-0.293152422,0.656342864,0.535786629,3.42986989,-0.284856886,0,-0.3685247,-0.4663243,0.076914772,0.383769333,1.313386202,0.41378355,4.97850132,0.143344447,0.144844592,-0.001000901,0.103366598,-0.479002684,2.71863699,-0.018262165,-0.131691709,0.740778863,0.558614254,0.198117152,-0.053261716,0.195698664,-0.47022602
GLYATL1,-0.304049164,-0.762713432,-0.442811996,-0.211407587,0.03257392,-1.213965297,0.096381053,-0.542373419,1.146098375,-0.871469975,-0.997236431,2.207789183,0.102199912,0.100233272,0,0.231271639,-0.218302131,0.024977759,-0.061200988,-0.568041503,0.84325248,-0.538926482,1.261669874,0,-0.151033238,0.137904838,0.793782175,-0.566132605,0.654537141,-0.435919017,0.108241148,-0.596618295,-0.34713617,-0.792635024,0.160950974
CYP2C9,0.249247566,-0.830829024,-0.008755017,-0.192008302,0.638272822,-0.618253469,0.085446008,-0.188262448,0.311985314,-0.412025362,0.404824585,-0.56775713,0.062958211,0.800136507,0,0.322727591,0.002978853,0.07728032,-0.314115405,0,0,0.019580271,0,0,0,0,0,0,0.309155554,0,0,0.312001675,0,0,0
CYP2C8,0.930268407,0.18368946,1.008198738,2.327355146,2.333518982,0.412494302,1.508494258,0.66855675,2.006212711,0,0.209046721,0,0.590106845,0,0,0,0.057842266,0.658196568,0.100268312,0.053463861,0,-0.106793255,1.439747095,0,-0.193678126,1.614458919,-0.416489601,-0.03981673,0.231610864,3.715430737,2.131968021,-0.093327917,2.118566275,0.105269469,0
DGCR8,-0.242387626,0.151742136,-0.869709909,-0.690576703,-0.47509472,0.502321601,-0.256322399,-0.074446704,-0.806611136,-0.440794259,-0.231254254,-1.061817076,-0.655504212,-0.928235799,0,-0.248714321,-0.621490538,-0.249410193,-0.00748089,0.018083632,0.324060783,-0.561899394,-0.61874573,-0.390929103,-0.45633176,-0.399159694,-0.407960356,-0.039482412,-0.495244317,0.550445482,0,-0.039513648,-0.082447022,-0.46412646,-0.298109637
DGCR5,0.184900135,-1.106568813,-0.896338284,-2.453852892,-0.76291579,-1.151764154,0.813724101,0.540022612,0.304562718,-0.157942191,-0.6720137,0.049920958,-0.294489235,-0.112901926,0.415916264,0.26893872,0.397188514,0.463907242,0.261273563,0.544867933,0.676577091,-0.248651505,0.313580513,0.195705906,0.0380821,0.429540217,-0.03157451,0.785950541,0.666025877,0,0,0.151260853,-0.214009434,0,0
CYP2A6,0.447783291,0,0.356258512,0.221004263,0.802964151,0.902595341,0.402932376,0.040127646,0.463118285,0,0.574118018,0,0.192722782,0,0,0.315689236,0.246793762,0.329690069,0.216800779,0.253718376,1.068159461,0.553159952,0.29680419,0.332759678,-0.128943563,0.271136761,0.311813921,0.368911564,0.433854133,0.183070436,0.384178102,0.405862808,1.234174728,1.006672502,0
IL1RAPL2,-0.026504371,1.146602869,1.080330729,0.324096233,-0.276239157,1.190434813,0.475233167,0.221718431,-0.215706736,1.081236243,0.813698828,2.363905191,-0.368099511,0,0.063134812,-0.475977838,0.01669099,0.064333096,1.62029922,1.040854216,4.971418381,-0.046954654,0.012608419,0.553918064,0.149849832,0.064149395,2.762948275,-0.081101425,-0.535281003,0.862548649,0.438665986,0.161269993,0.037611771,-0.698872983,0.02938761
C1orf204,-0.320010126,0.815413117,0.966271996,-0.178517058,-0.13696225,1.22674644,-0.073342703,0.134241521,-0.220422015,0.722406089,0.86681515,2.826583862,-0.347479016,-0.843454659,-0.148777127,-0.765368044,-0.189283803,0.32389918,1.128274679,0.436258137,4.624370575,-0.175246462,-0.014496618,-0.309083611,0.380893588,-0.476431042,1.961455345,0.066937767,-0.634954572,0.585951686,0.232788414,1.98E-04,-0.362470418,-0.318048269,-0.779594421
CHAD,-0.011490547,-1.14861238,-0.701933086,-0.182873562,-0.468546629,-1.264277816,-0.102244526,0.166801319,0.432951599,-0.365360051,-0.32483077,-1.532147765,-0.018159203,0.459623486,0.11085894,0.343845397,-0.064593874,-0.497806311,-1.112625241,-0.499704808,-1.719592214,-0.621657729,-0.041630261,-1.198479056,-0.885296881,-0.027086321,-1.532119393,-0.080291636,0.236832812,-0.663856089,-0.833125651,-0.253876895,1.402798533,0.165553227,-0.885897636
CHD9,0.875329137,2.116096258,0.243560791,1.613632202,0.57954824,0.883812189,0.390780687,0.654194474,1.207933426,0.506757975,1.002176881,0.50981766,0.39933902,1.478743553,0.552598894,0.137980253,1.613343,0.676337838,1.502319694,1.186341524,-1.609682441,1.382738233,1.768251896,1.481924176,1.692453027,0.176953137,0.274067134,0.800581992,0.785247922,2.570800781,1.323809862,0.034945618,0.300667495,0.707656026,0
CHD8,1.381179452,0.288858205,0.183764204,0.392532736,-0.56531924,1.25754714,0.20454222,0.30107227,-0.194917291,0.169309676,0.398630202,1.859649777,-0.546194315,-0.117331788,0.83318162,0.259876966,0.172693163,0.537063599,0.844064355,0.138024479,3.668538809,0.418492168,0.095643602,0.100845858,0.330474615,0.177695885,1.977338791,0.07736849,0.205864325,0.576823831,0.326237291,0.065194957,-0.731203854,-1.5625453,0.331793487
CHD7,-0.267922928,-0.272697687,0.259205827,-0.057114899,-0.257140587,0.097565015,-0.657039583,-0.436158935,-0.383647323,-0.503451973,0.475157082,0.370705714,-0.354408123,-0.929918319,-0.0192282,-0.500297752,-0.532978393,-0.475834995,-0.15256997,0.419531812,0,-0.416980294,-0.206811776,-0.205032478,-0.158932646,-0.758672749,0.065932542,0.185362498,-0.218102992,-0.177302579,0,-0.52359352,0,0.028345346,0
CHD6,0.44579798,0.284504771,-0.595557094,0.933155298,0.471799791,1.232778192,1.377509356,0.544431925,0.818523765,1.040703058,-1.033776283,-0.942371488,0.061616529,0.714041233,0.847689807,-0.503229856,0.242906943,1.042460322,0.245948374,1.636093259,-1.511369705,0.244347066,0.715661108,0.417522669,0.394432813,0.25415343,-0.051933516,0.15614301,0.583647788,1.188525438,0,1.19361937,0.676944137,0.405512512,0.167175367
CHD4,0.749140441,0.406918734,-0.214318529,0.961865127,0.394159913,1.949115753,0.982201278,0.527944207,0.332152516,0.480368435,-0.306397527,-0.128366292,0.238743454,-0.592737794,0.765253186,0.269553512,0.925244153,0.521766305,1.024695754,0.939936757,-2.093891621,-0.038557284,0.482270867,0.354288876,0.891198099,0.627106607,-0.344921172,0.956967652,1.101219654,1.030478716,1.105738044,0.608355463,0.756257534,-0.265515625,0.662441075
CHD3,0.370323208,1.51178433,1.610743523,0.469995021,0.295751974,0.846137554,0.402092963,0,0.259526472,1.501182914,0.585842639,0.854223026,-0.53167538,0,-0.099016352,0.343867578,0.140051417,-0.143828452,0.571543664,-0.253965139,1.920204073,0.447290182,-0.235288158,-0.158067472,0.508956365,0.362067223,1.350687832,-0.183470098,-0.172804046,0.218964323,0.141158283,0.124176577,0.224364027,0.021321498,0
CHD2,0.497562833,0.249081677,-0.18463558,-0.116699416,-0.160226271,0.537947908,0.191329874,0.145881044,0.407081998,0.007601298,-0.383209542,-0.386059217,0.070338972,-0.275364377,0.096665055,-0.038953783,0.364489988,0.567204459,0.285384275,0.867104203,0.112397552,0.382305048,0.833780408,0.261577077,0.855771556,0.383178465,-0.218632965,0.199394666,0.342832238,0.181259081,0.26072206,0.20564229,0.608395717,-0.095646106,0.316076025
CHGA,0.260176808,0.123510458,-0.207774535,0.50046128,-0.403830469,-0.91251117,-0.584335446,-0.028435294,-0.37749204,0.344798535,0.354560494,0,-0.279436827,0.017301889,0.454586893,0.210616112,-0.027680237,-0.356461167,0.820692658,0.131798074,2.207073689,0,1.148231864,-0.057020251,-0.268841028,-0.04409837,7.267776489,-0.190604582,0.123423547,-0.391618341,0,-0.330026805,0.116428681,-0.63045752,-0.409837067
CHFR,0.532687728,0.256977715,0.542481967,0.582060252,0.394743428,-1.763233625,0.48211582,0.522304982,1.012050659,0.346576408,-0.299198464,-0.106356144,0.507385001,0.06688286,0.362564176,0.329663858,0.416021087,0.503770813,-0.240370162,-0.251289792,-0.148531407,0.306042883,0.732445091,0.252034545,-0.076645925,0.786716298,-0.471498877,0.258214872,0.150597006,-0.891160064,-0.146768816,0.383833692,0.418500145,0.882990658,0.537681095
CYP1B1,-0.473936021,2.552711487,0.492610216,2.032796144,0.356818885,2.226660728,-1.630025506,0.459955931,1.014470935,1.685884953,5.210869789,-0.296143293,1.157411575,2.5677526,-0.481864661,-0.886187792,-0.101538979,0,-0.162172958,1.48584187,-0.119818047,4.32356739,0.251028419,0.078881554,1.158070445,1.480852485,0.160262421,-0.489828557,-1.510741949,3.187801123,-0.89265126,-0.179646164,1.255244255,4.507296562,1.945685625
CHGB,-0.051173661,-1.251278043,-1.462234616,-0.186020836,0.926645935,-0.767986059,-0.263338298,-0.574213743,-0.369573921,-0.458798707,-0.490928024,0,-0.071689017,0.33684659,0,0,-0.166246668,-1.309054971,-0.94331789,-0.796433151,0.219695106,-0.720804989,-0.337485254,-0.068658054,-1.027839422,-0.342806339,6.393842697,-0.180987269,-0.403901428,-0.968894839,-1.344406009,-0.499125987,-0.180356428,-0.318726867,1.246881962
